Function Name, Cumulative Stack Size, Branch Type
"IPCInt_DalIPCInt_Attach",24,Closed
"InterruptController_DalInterruptController_Attach",24,Closed
"PlatformInfo_DeviceAttach",24,Closed
"QDI_PLATFORM_FS_Sys_DeInit",24,Closed
"QDSSModeSwitchMarker",24,Closed
"QDSS_CloseSSCFunnel",24,Closed
"QDSS_CloseSSCFunnel__merged",24,Closed
"QDSS_OpenSSCFunnel",24,Closed
"QURTK_config_STM_trace",24,Closed
"QURTK_config_etm_trace",24,Closed
"QURTK_freeze_mailbox_wait",24,Closed
"QURTK_futex_init",24,Closed
"QURTK_futexhash_insert",24,Closed
"QURTK_mailbox_getid",24,Closed
"QURTK_process_new_locked",24,Closed
"QURTK_register_fastint",24,Closed
"QURTK_secure_thread_join",24,Closed
"QURTK_user_raise_shutdown_fatal_exit",24,Closed
"QURTK_warm_boot",24,Closed
"QURTK_warm_init",24,Closed
"QURTK_write_impl",24,Closed
"TFunnel_DeviceAttach",24,Closed
"TPDM_GetCompSupported",24,Closed
"TPDM_GetTPDA",24,Closed
"Timer_DalTimer_Attach",24,Closed
"Timer_DalTimer_GetTimerCount",24,Closed
"ULogInternal_GetLock",24,Closed
"_FCaddcr",24,Closed
"_FCdivcr",24,Closed
"_FCmulcr",24,Closed
"_FCsubcr",24,Closed
"_FFpcomp",24,Closed
"_FRint",24,Closed
"_Force_raise",24,Closed
"_Gettime",24,Closed
"_LPoly",24,Closed
"_LRint",24,Closed
"_Poly",24,Closed
"_Rint",24,Closed
"_ULogInternal_ReleaseTeeLocks",24,Recursive
"begin_install_context(_Unwind_Context*, __cxa_exception*, unsigned long)",24,Closed
"__qdsp_cmpxsf2",24,Closed
"__qdsp_fast_negdf2",24,Closed
"__qdsp_unorddf2",24,Closed
"_is_tracer_go",24,Closed
"_micro_diagbuffer_event",24,Recursive
"_micro_diagbuffer_event_payload",24,Recursive
"_micro_diagbuffer_event_payload.extracted_region",24,Recursive
"_micro_diagbuffer_log_submit",24,Recursive
"_micro_diagbuffer_v2_debug_msg",24,Recursive
"atomic_Exchange",24,Closed
"ceilf",24,Closed
"conjf",24,Closed
"cti_read_imem",24,Closed
"debug_transport_deinit",24,Closed
"diag_get_internal_sigs",24,Recursive
"diagpkt_next_delayed_rsp_id",24,Recursive
"disconnected_users",24,Recursive
"err_emergency_error_recovery",24,Closed
"err_execute_external_cb",24,Closed
"err_execute_external_cb_last",24,Closed
"err_execute_external_cb_last_helper",24,Closed
"err_execute_external_cb_late",24,Closed
"err_execute_external_cb_late_helper",24,Closed
"err_execute_external_cb_normal",24,Closed
"err_execute_external_cb_normal_helper",24,Closed
"err_execute_external_cb_post_STM",24,Closed
"err_execute_external_cb_post_STM_helper",24,Closed
"err_execute_external_cb_pre_STM",24,Closed
"err_mem_cache_clean",24,Closed
"err_post_stm_force_wdog_bite_err_cb",24,Closed
"err_post_stm_force_wdog_bite_gen_cb_ctxt_cb",24,Closed
"err_raise_to_kernel",24,Closed
"expm1f",24,Closed
"fast2_ldrecip",24,Closed
"fastrpc_dsp_close_remote",24,Recursive
"fastrpc_kmem_deinit",24,Closed
"fastrpc_mem_deinit",24,Closed
"fdim",24,Closed
"fdiml",24,Closed
"feclearexcept",24,Closed
"feholdexcept",24,Closed
"fesetexceptflag",24,Closed
"fesetround",24,Closed
"fesettrapenable",24,Closed
"floorf",24,Closed
"fp_qdi_deinit",24,Closed
"ftq_pl_deinit",24,Recursive
"ftq_thread_find",24,Recursive
"get_next_port",24,Recursive
"glink_lb_server_event_queue",24,Recursive
"glink_os_cache_invalidate",24,Closed
"glink_os_cs_init",24,Recursive
"glink_os_mutex_init",24,Recursive
"glinki_channel_fully_opened",24,Recursive
"h_atanf",24,Closed
"ipc_router_find_client",24,Recursive
"ipc_router_find_xport",24,Recursive
"ipc_router_lock_xport",24,Recursive
"ipc_router_packet_queue_get",24,Recursive
"ipc_router_packet_queue_put",24,Recursive
"log_set_timestamp_ex",24,Closed
"log_status",24,Closed
"lookup_physaddr_ppn",24,Closed
"mem_allocate_vma",24,Closed
"micro_ULogInternal_FastFmtSizeTS",24,Recursive
"micro_ULog_RealTimePrintf",24,Recursive
"micro_ULog_RealTimeVprintf",24,Recursive
"micro_ULog_ResetLog",24,Recursive
"micro_diagbuffer_debug_vmsg_ext",24,Recursive
"modf",24,Closed
"modfl",24,Closed
"msg_stream_check",24,Closed
"mult_of_check",24,Closed
"mult_overflow_check",24,Closed
"nearbyintf",24,Closed
"normf",24,Closed
"notify_driver_disconnect",24,Recursive
"notify_waiters_timeout",24,Recursive
"npa_clk_event_cb",24,Closed
"osal_delete_timer",24,Recursive
"osal_init_crit_sect",24,Recursive
"osal_init_mutex",24,Recursive
"osal_reset_timer",24,Recursive
"osal_reset_timer.1.0",24,Recursive
"osal_reset_timer.2.0",24,Recursive
"osal_set_sigs",24,Closed
"osal_timed_wait",24,Recursive
"pdcTimestamp_QDIRelease",24,Recursive
"pl_lib_deinit",24,Closed
"pl_pbl_secasn1_start",24,Closed
"platform_fs_deinit",24,Closed
"pram_mgr_drv_err_cb",24,Closed
"prof_disable_qurt_pmon",24,Closed
"prout",24,Closed
"prout",24,Closed
"pt_handle_byte_data",24,Closed
"pt_handle_word_data",24,Closed
"pwrdb_mutex_init",24,Recursive
"qconnect",24,Closed
"qdss_ctrl_etm_get_param_handler",24,Closed
"qmi_cci_get_ref",24,Recursive
"qmi_cci_get_ref.1.1_i32_0",24,Recursive
"qmi_csi_xport_conn_status",24,Recursive
"qurt_mem_cache_clean",24,Closed
"qurt_mem_cache_clean.1.3_i8_1",24,Closed
"qurt_mem_cache_clean.1.3_i8_1",24,Closed
"qurt_mem_map_static_query",24,Closed
"qurt_pimutex_init",24,Recursive
"qurt_pipe_receive",24,Closed
"qurt_pipe_receive_cancellable",24,Closed
"qurt_pipe_send",24,Closed
"qurt_pipe_send_cancellable",24,Closed
"qurt_pipe_try_receive",24,Closed
"qurt_signal_wait_cancellable",24,Closed
"qurt_thread_init_c",24,Closed
"qurt_timer_get_ticks",24,Closed
"qurt_user_callback_init",24,Closed
"qurtos_get_local_client",24,Closed
"qurtos_rand_precompute",24,Closed
"qurtos_thread_detach",24,Recursive
"qurtos_user_client_check_last_thread",24,Recursive
"remotectl_dtor",24,Closed
"rmemcpy_asm",24,Closed
"rpcversion_deregister",24,Closed
"search_and_update_logging_filter",24,Recursive
"spdgroups_append",24,Recursive
"spi_gpi_set_tre_dma",24,Closed
"spi_plat_mem_flush_cache",24,Closed
"spi_reset_island_resource",24,Recursive
"std_snprintf",24,Closed
"std_strlprintf_inner",24,Closed
"std_vsnprintf",24,Closed
"sysmon_dcvs_disable_ext",24,Closed
"sysmon_get_arch_revision",24,Closed
"tanhf",24,Closed
"time_conv_ts_sub",24,Closed
"timer_task_isr",24,Recursive
"tracer_port_d32",24,Closed
"tracer_port_free",24,Closed
"tracer_port_get",24,Closed
"uATS_stopThreasholdTimer",24,Closed
"uATS_timerEventHandlerCB",24,Recursive
"uGPIOInt_ClearFlags",24,Closed
"uSleepLog_printf",24,Recursive
"uSleepTarget_enterLowPowerMode",24,Recursive
"uSleepTimer_clearTimer",24,Recursive
"uSleep_getStateInternal",24,Recursive
"uSleep_userSignalCallback",24,Closed
"uart_root_wakeup_cb",24,Recursive
"ul_get_notification_list",24,Closed
"utimer_qdi_get_cb_info",24,Closed
"utimer_set_absolute",24,Closed
"utimer_stop",24,Closed
"wcsstr",24,Closed
"xport_qmp_tx_cmd_rx_intent_req",24,Recursive
"xport_qmp_tx_cmd_version",24,Recursive
"AxiCfgInt_SetLatency",16,Closed
"AxiCfgOs_EnableClock",16,Closed
"ChipInfo_DalChipInfo_Detach",16,Closed
"ChipInfo_DalChipInfo_Init",16,Closed
"ChipInfo_strcpy",16,Closed
"Clock_DeviceAttachEx",16,Closed
"Clock_ProcessorSleep",16,Closed
"Core_PoolPop",16,Closed
"DALClock_GetClockInfo",16,Closed
"DALClock_ProcessorSleep",16,Closed
"DALFW_Release",16,Closed
"DALSYS_BusyWait",16,Closed
"DALSYS_GetDALPropertyHandle",16,Closed
"DALSYS_GetDALPropertyHandleStr",16,Closed
"DALSYS_GetDALPropertyHandle__merged",16,Closed
"DALSYS_WorkLoopThreadJoin",16,Closed
"ETBSwitchToCBUF",16,Closed
"ETBSwitchToHWFIFO",16,Closed
"ETB_Flush",16,Closed
"GPIOIntrDirConn_IsInterruptSet",16,Closed
"GPIOIntrDirConn_SetTrigger",16,Closed
"HAL_clk_AgeraPLLEnable",16,Closed
"HAL_clk_AgeraPLLIsPLLConfigEqual",16,Closed
"HAL_clk_CalcDebugMuxFreqGCC",16,Closed
"HAL_clk_FabiaPLLConfigPLL",16,Closed
"HAL_clk_FabiaPLLConfigPLLSlew",16,Closed
"HAL_clk_FabiaPLLDisableNormal",16,Closed
"HAL_clk_FabiaPLLEnableNormal",16,Closed
"HAL_clk_FabiaPLLIsPLLConfigEqual",16,Closed
"HAL_clk_GenericConfigMux",16,Closed
"HAL_clk_GenericDetectDFSMuxConfig",16,Closed
"HAL_clk_GenericDetectMuxConfig",16,Closed
"HAL_gpioint_SetDirConnIntrPolarity",16,Closed
"HAL_qdss_tfunnel_DisableAllPortsAllFunnels",16,Closed
"HAL_tlmmtile_Init",16,Closed
"HWEvent_DeviceDetach",16,Closed
"HWIO_DalHWIO_Detach",16,Closed
"IPCInt_DalIPCInt_Detach",16,Closed
"InterProcHWSpinUnLock",16,Closed
"InterProcSWSpinUnLock",16,Closed
"InterruptController_DalInterruptController_Detach",16,Closed
"LogInterruptEvent",16,Closed
"PlatformInfo_DeviceDetach",16,Closed
"QDI_Adsp_Avs_SysMon_Release",16,Closed
"QDI_Adsp_Sensors_SysMon_Release",16,Closed
"QURTK_clear_int",16,Closed
"QURTK_deregister_fastint",16,Closed
"QURTK_disable_int_main",16,Closed
"QURTK_enable_int_main",16,Closed
"QURTK_freeze_futex_wait",16,Closed
"QURTK_get_new_2nd",16,Closed
"QURTK_guest_process_exit",16,Closed
"QURTK_int_getconfig",16,Closed
"QURTK_int_registered_status",16,Closed
"QURTK_int_setconfig",16,Closed
"QURTK_int_status",16,Closed
"QURTK_ipi_freeze_thread",16,Closed
"QURTK_isr_deregister",16,Closed
"QURTK_kthread_set_task",16,Closed
"QURTK_l2_gca_submit_locked",16,Closed
"QURTK_late_eip_build",16,Closed
"QURTK_monitor_process_exit",16,Closed
"QURTK_osthread_lookup",16,Closed
"QURTK_osthread_reclaim_candidate",16,Closed
"QURTK_prio_elevate_and_block",16,Closed
"QURTK_process_remove",16,Closed
"QURTK_process_tlb_template",16,Closed
"QURTK_secure_proc_clean_pagetbl",16,Closed
"QURTK_simulator_exit",16,Closed
"QURTK_stm_get_thread_attr",16,Closed
"QURTK_thread_context_alloc",16,Recursive
"QURTK_thread_context_free",16,Closed
"QURTK_thread_hook",16,Closed
"QURTK_thread_pktcount",16,Closed
"QURTK_tlb_query",16,Closed
"QURTK_trace_buffer_init",16,Closed
"QURTK_unlock_tlb_entry",16,Closed
"STMCfg_DeviceAttach",16,Closed
"STMCfg_DeviceDetach",16,Closed
"STMTrace_DeviceAttach",16,Closed
"STMTrace_DeviceDetach",16,Closed
"SysCacheActDeactSCID",16,Closed
"SysCacheProgramSCID",16,Closed
"TFunnel_DeviceDeInit",16,Closed
"TFunnel_DeviceDetach",16,Closed
"TFunnel_DeviceDisableAll",16,Closed
"TLMM_ConfigGpioIdInactive",16,Closed
"TLMM_DalTlmm_ConfigGpioIdInactive",16,Closed
"TMC_DeviceAttach",16,Closed
"TMC_DeviceDetach",16,Closed
"TMC_Flush",16,Closed
"TMC_GetMode",16,Closed
"TMC_SetMode",16,Closed
"TPDA_DeviceDetach",16,Closed
"TPDM_DeviceDetach",16,Closed
"Timer_DalTimer_Detach",16,Closed
"Timetick_DalTimetick_Get",16,Closed
"Timetick_DalTimetick_GetFreq",16,Closed
"Timetick_DalTimetick_GetInterruptVectorNum",16,Closed
"Timetick_DalTimetick_GetMatchValue",16,Closed
"Timetick_DalTimetick_GetMatchValue64",16,Closed
"Timetick_DalTimetick_GetMinRearmSclk",16,Closed
"Timetick_DalTimetick_GetMinRearmSclk__merged",16,Closed
"Timetick_DalTimetick_GetMs",16,Closed
"Timetick_DalTimetick_GetOffset",16,Closed
"Timetick_DalTimetick_GetRaw",16,Closed
"Timetick_DalTimetick_GetTimetick64",16,Closed
"Timetick_TicksToPrecUs",16,Closed
"UlogSnoopNextMsgPart",16,Closed
"VCS_DeviceDetach",16,Closed
"VCS_RPMhRailImplResourceQuery",16,Closed
"_AxiCfgInt_DisableAllConfigClocks",16,Closed
"_AxiCfgInt_EnableAllConfigClocks",16,Closed
"_AxiCfgInt_EnableAllConfigClocks__merged",16,Closed
"_CWcsxfrm",16,Closed
"_DALSYS_GetDALPropertyInfo",16,Closed
"_DALSYS_memscpy",16,Closed
"_DALSYS_memscpy.1.1_i32_16.3_i32_16",16,Closed
"_DALSYS_memscpy.2.1_i32_4.3_i32_4",16,Closed
"_Dclass",16,Closed
"_Dscale",16,Closed
"_Dunscale",16,Closed
"_FDscale",16,Closed
"_FDunscale",16,Closed
"_FXp_movx",16,Closed
"_LDclass",16,Closed
"_LDscale",16,Closed
"_LDunscale",16,Closed
"_LXp_getw",16,Closed
"_LXp_movx",16,Closed
"_PopulateDeviceObject",16,Closed
"_PopulateLockHdr",16,Closed
"_Skip",16,Closed
"_Wcscollx",16,Closed
"_Xp_getw",16,Closed
"_Xp_movx",16,Closed
"qc_loc_fw::ConfigFileImpl::getInt32Default(char const*, int&, int const&)",16,Closed
"qc_loc_fw::ConfigFileImpl::getDoubleDefault(char const*, double&, double const&)",16,Closed
"qc_loc_fw::LOWIController::LOWIController()",16,Closed
"qc_loc_fw::LOWITlvRspHead::LOWITlvRspHead(unsigned char*, unsigned long)",16,Closed
"qc_loc_fw::LowiAPListRecord::LowiAPListRecord(qc_loc_fw::LOWIMacAddress&, unsigned char, unsigned char*)",16,Closed
"qc_loc_fw::LOWICapRspHeadTlv::LOWICapRspHeadTlv(unsigned char*, unsigned long)",16,Closed
"qc_loc_fw::LOWIHeliumRanging::transferPeerInfo(qc_loc_fw::LOWIRangingScanMeasurement*, rttPerPeerInfo&, unsigned long)",16,Closed
"qc_loc_fw::LOWICapRspEventTlv::LOWICapRspEventTlv(unsigned char*, unsigned long)",16,Closed
"qc_loc_fw::LOWIFakeWifiDriver::getCapabilities()",16,Closed
"qc_loc_fw::LOWIMeasRspHeadTlv::LOWIMeasRspHeadTlv(unsigned char*, unsigned long)",16,Closed
"qc_loc_fw::LOWIPerFrameInfoTlv::LOWIPerFrameInfoTlv(unsigned char*, unsigned long)",16,Closed
"qc_loc_fw::LOWIChannelRspHeadTlv::LOWIChannelRspHeadTlv(unsigned char*, unsigned long)",16,Closed
"qc_loc_fw::LOWIResponderRspHeadTlv::LOWIResponderRspHeadTlv(unsigned char*, unsigned long)",16,Closed
"qc_loc_fw::LOWIOemChannelRspHeadTlv::LOWIOemChannelRspHeadTlv(unsigned char*, unsigned long)",16,Closed
"_ZN9qc_loc_fw24LOWIOemChannelRspHeadTlvC2EPhm__merged",16,Closed
"qc_loc_fw::LOWIRangingScanMeasurement::setBssid(qc_loc_fw::LOWIMacAddress&)",16,Closed
"qc_loc_fw::LOWIRangingScanMeasurement::LOWIRangingScanMeasurement()",16,Closed
"qc_loc_fw::LOWIGetBGScanResultsRequest::LOWIGetBGScanResultsRequest(unsigned long, QmiLowiGetBatchingResultsRequest_v01*)",16,Closed
"qc_loc_fw::LOWIBGScanSubscriptionRequest::LOWIBGScanSubscriptionRequest(unsigned long, QmiLowiBatchingSubscriptionRequest_v01*)",16,Closed
"qc_loc_fw::LOWIDiscoveryScanRequest::getRequestMode() const",16,Closed
"__qdsp_extendsfdf2",16,Closed
"__qdsp_fixsfdi",16,Closed
"__qdsp_fixsfsi",16,Closed
"__qdsp_fixsfti",16,Closed
"__qdsp_fixunssfdi",16,Closed
"__qdsp_fixunssfsi",16,Closed
"__qdsp_fixunssfti",16,Closed
"__qdsp_floatunsidf",16,Closed
"__qdsp_subsf3",16,Closed
"_apps_remotectl_pls_dtor",16,Recursive
"_getltcb_self",16,Closed
"_is_event_simple_go",16,Closed
"_rtld_basename",16,Closed
"_rtld_call_init_functions",16,Recursive
"_rtld_linkmap_delete",16,Closed
"_rtld_obj_free.extracted_region.49",16,Closed
"_rtld_obj_free.extracted_region.49.1.0_i32_4.2",16,Closed
"_rtld_obj_free.extracted_region.50",16,Closed
"_rtld_objlist_remove",16,Closed
"_rtld_unref_dag",16,Recursive
"adjust_size_to_align",16,Closed
"bam_osal_clock_ctl_disable",16,Closed
"bam_osal_clock_ctl_disable.1.0",16,Closed
"bam_osal_clock_ctl_enable",16,Closed
"bam_osal_clock_ctl_enable.1.0",16,Closed
"bam_osal_clock_ctl_enable__merged",16,Closed
"buf_free",16,Closed
"buf_read",16,Closed
"c16rtomb",16,Closed
"c32rtomb",16,Closed
"cmdq_empty",16,Closed
"create_qurt_mem_region",16,Closed
"dadd",16,Closed
"dangergen_hwio_interrupt_configure",16,Closed
"dangergen_hwio_switch_mode",16,Closed
"dangergen_qdi_init",16,Closed
"diag_debug_log",16,Recursive
"diag_f3_trace_buffer_init",16,Closed
"diag_hdlc_encode",16,Closed
"diag_non_hdlc_encode",16,Closed
"diag_qdi_read",16,Closed
"diag_stm_init",16,Recursive
"diagcomm_udp_block_timeout",16,Recursive
"diagpkt_check_validity_request_ondevice",16,Closed
"diagpkt_get_cmd_code",16,Closed
"div",16,Closed
"drecip",16,Closed
"dsub",16,Closed
"err_update_coredump_tid_and_is_exception",16,Closed
"err_update_image_versioning_info",16,Closed
"event_mask_set_internal_handler",16,Closed
"extBwMgr_SetMasterPort",16,Closed
"fast2_dadd",16,Closed
"fast2_dsub",16,Closed
"fegetexceptflag",16,Closed
"fp_round",16,Closed
"ftq_thread0_requeue.extracted_region",16,Closed
"glink_channel_receive_pkt_intentless",16,Closed
"glink_os_string_copy",16,Closed
"glink_os_string_copy.1.2_i32_32",16,Closed
"glink_os_string_copy.1.2_i32_32",16,Closed
"glinki_notify_xport_ssr",16,Closed
"h_acosf",16,Closed
"ilogbf",16,Closed
"init_binToUSeForMalloc",16,Closed
"internal_signal_common.extracted_region",16,Closed
"internal_signal_common.extracted_region.1.1",16,Closed
"internal_signal_common_nolocks",16,Closed
"ipc_policy_get_name_scope",16,Closed
"ipc_router_xal_recv.extracted_region",16,Closed
"isNotConversionChar",16,Closed
"island_mgr_island_enter",16,Closed
"ldiv",16,Closed
"log_search_mask",16,Closed
"log_status_mask",16,Closed
"mem_align_to_size",16,Closed
"mem_allocate_region",16,Closed
"mem_t_constructor",16,Closed
"memscpy",16,Closed
"memscpy.1.1_i32_2.3_i32_2",16,Closed
"memscpy.1.1_i32_2.3_i32_2",16,Closed
"memscpy.1.1_i32_392",16,Closed
"memscpy.1.1_i32_4.3_i32_4",16,Closed
"memscpy.1.1_i32_4.3_i32_4",16,Closed
"memscpy.1.1_i32_4.3_i32_4",16,Closed
"memscpy.1.1_i32_8.3_i32_4",16,Closed
"memscpy.1.1_i32_8.3_i32_4",16,Closed
"memscpy.1.3_i32_8",16,Closed
"memscpy.2.1_i32_256.3_i32_8",16,Closed
"memscpy.2.1_i32_392.3_i32_392",16,Closed
"memsetK",16,Closed
"micro_diagbuffer_debug_vmsg_ext.extracted_region",16,Closed
"micro_diagbuffer_read",16,Closed
"micro_get_msg_mask",16,Closed
"mipsMgr_DoesRequestCountTowardsDcvsFloor",16,Closed
"mktemp",16,Closed
"mmstd_memset",16,Closed
"mmstd_memset.1.1_i32_255",16,Closed
"modff",16,Closed
"msg_get_time",16,Closed
"notand",16,Closed
"notand",16,Closed
"notqmark",16,Closed
"notqmark",16,Closed
"notqmark__merged",16,Closed
"notqmark__merged",16,Closed
"npa_dispatch_custom_events.extracted_region",16,Closed
"osal_get_remaining_time",16,Closed
"osal_get_sigs",16,Closed
"osal_handshake_start",16,Closed
"osal_pthread_key_create",16,Recursive
"osal_reset_sigs",16,Closed
"osal_reset_sigs.1.1_i32_1048576",16,Closed
"osal_thread_join",16,Closed
"osal_thread_set_pri",16,Closed
"phys_mem_region_t_constructor",16,Closed
"pl_lib_init",16,Closed
"pl_pbl_SHA1Init",16,Closed
"pl_secboot_init_fuses",16,Closed
"plat_clock_get_config",16,Closed
"process_c",16,Closed
"process_hw_bw_request",16,Closed
"process_hw_latency_request",16,Closed
"process_hw_vector_request",16,Closed
"process_master_latency_request",16,Closed
"prof_qurt_core_clk_freq_cb",16,Closed
"proftp_core_clk_freq_cb",16,Closed
"prout",16,Closed
"prout",16,Closed
"prout",16,Closed
"prout",16,Closed
"pt_get_current_pid_tid",16,Closed
"pt_handle_breakpoint",16,Closed
"pt_wait_for_event",16,Closed
"pthread_key_create",16,Recursive
"pwr_utils_hlvl",16,Closed
"pwr_utils_vlvl_named_resource",16,Closed
"qclose",16,Closed
"qd_sqrt",16,Closed
"qdi_portal_init",16,Closed
"qdss_ctrl_etm_enable",16,Closed
"qdss_ctrl_etm_set_param_handler",16,Closed
"qdss_enable_local_etb",16,Closed
"qmi_cci_os_signal_wait",16,Closed
"qmi_cci_response_wait_loop",16,Closed
"qmi_csi_msg_list_sort",16,Closed
"qmi_idl_decode_element",16,Closed
"qmi_idl_decode_find_tlv",16,Closed
"qmi_idl_decode_verify_mandatory",16,Closed
"qmi_idl_encode_element",16,Closed
"qmi_idl_message_decode",16,Closed
"qmi_idl_message_decode_v6",16,Closed
"qmi_idl_message_encode",16,Closed
"qurt_barrier_wait",16,Closed
"qurt_exception_wait_ext",16,Closed
"qurt_fatal_notification_handler",16,Closed
"qurt_fd_table_add",16,Closed
"qurt_island_spec_create",16,Closed
"qurt_l2cfg_get",16,Closed
"qurt_lifo_remove",16,Closed
"qurt_mem_pool_attach",16,Closed
"qurt_mem_pool_create",16,Closed
"qurt_mem_region_attr_init",16,Closed
"qurt_pipe_destroy",16,Closed
"qurt_qdi_sysenv_invoke",16,Closed
"qurt_thread_context_get_pname",16,Closed
"qurt_thread_context_get_tname",16,Closed
"qurt_thread_join",16,Closed
"qurt_timer_lib_current_time",16,Closed
"qurt_tls_create_key",16,Recursive
"qurtos_asid_free",16,Closed
"qurtos_call_init_funcs",16,Closed
"qurtos_mem_t_alloc",16,Closed
"qurtos_once",16,Closed
"qurtos_qdi_local_client_init",16,Closed
"qurtos_secure_proc_kill",16,Closed
"qurtos_user_client_maplist_get_writable_mem",16,Closed
"rcecb_signal_handle_nolocks",16,Closed
"rcecb_signal_name_nolocks",16,Closed
"rcinit_internal_task_name",16,Closed
"rcinit_internal_task_name.1.1_i32_16",16,Closed
"rcinit_internal_task_name.1.1_i32_16",16,Closed
"rcinit_internal_tls_create_key",16,Recursive
"rcxh_init",16,Recursive
"round",16,Closed
"roundl",16,Closed
"rpmh_clean_cmd",16,Closed
"rtld_init",16,Closed
"rtld_memscpy",16,Closed
"servreg_is_local",16,Closed
"servreg_is_service_local",16,Closed
"servreg_name_check",16,Closed
"shmem_t_constructor",16,Closed
"sleepActive_getCurrentSignal",16,Closed
"sleepMaxDurNode_createClientFcn",16,Closed
"sleepMaxDurNode_driver",16,Closed
"smp2p_mem_copy",16,Closed
"smp2p_mem_copy.1.1_i32_16.3_i32_16",16,Closed
"smp2p_mem_copy.2.1_i32_4.3_i32_4",16,Closed
"smp2pi_find_entry_index",16,Closed
"spi_plat_clock_set_frequency",16,Closed
"spi_plat_gpio_disable",16,Closed
"spi_plat_gpio_enable",16,Closed
"spi_setup_island_resource",16,Recursive
"std_memset",16,Closed
"strlcat",16,Closed
"strsep",16,Closed
"strstr",16,Closed
"sync_disable_preemption",16,Closed
"sys_Mtxdst",16,Closed
"sys_open_qdi",16,Closed
"sysmon_dcvs_init",16,Closed
"sysmon_usermode_buffer_copy",16,Closed
"tcfg_cpy_event_op_ctrl",16,Closed
"tftp_locate_filename",16,Closed
"tftp_log_init",16,Closed
"thread_info_constructor",16,Closed
"time_get",16,Closed
"time_sclk_get",16,Closed
"timer_clr_64",16,Closed
"timer_clr_64.1.1_i8_0",16,Closed
"timer_clr_64.1.1_i8_1",16,Closed
"timer_defer_match_interrupt_64",16,Closed
"timer_expires_at_64",16,Closed
"timer_expires_at_64__merged",16,Closed
"timer_get_64",16,Closed
"timer_get_first_non_deferrable_timer_expiry",16,Closed
"timer_get_start_64",16,Closed
"timer_set_64.1.0.2_i64_0.3_i8_2",16,Closed
"timer_set_64.1.2_i64_0.3_i8_2",16,Closed
"timer_set_64.1.2_i64_0.3_i8_2",16,Closed
"tmpnam",16,Closed
"touch_irq2_stop",16,Closed
"touch_irq_stop",16,Closed
"touch_sensor_stop",16,Closed
"tracer_is_entity_enabled",16,Closed
"tracer_is_event_enabled",16,Closed
"tracer_log_event_to_port",16,Closed
